301.106,1776988643.7628872,m1_k1_n84
301.106,1776988643.8129823,m1_k1_n84
301.106,1776988643.8630557,m1_k1_n84
301.106,1776988644.0137186,m1_k1_n85
301.106,1776988644.0638025,m1_k1_n85
299.859,1776988644.1138735,m1_k1_n85
299.859,1776988644.2654681,m1_k1_n86
299.859,1776988644.3155725,m1_k1_n86
299.859,1776988644.3656716,m1_k1_n86
299.859,1776988644.5164943,m1_k1_n87
299.859,1776988644.5665936,m1_k1_n87
300.509,1776988644.6166797,m1_k1_n87
300.509,1776988644.7673569,m1_k1_n88
300.509,1776988644.8174472,m1_k1_n88
300.509,1776988644.8675222,m1_k1_n88
300.509,1776988645.0179641,m1_k1_n89
300.509,1776988645.068006,m1_k1_n89
303.295,1776988645.1180847,m1_k1_n89
303.295,1776988645.2685082,m1_k1_n90
303.295,1776988645.318582,m1_k1_n90
303.295,1776988645.3700016,m1_k1_n90
303.295,1776988645.520765,m1_k1_n91
303.295,1776988645.570854,m1_k1_n91
296.066,1776988645.6209257,m1_k1_n91
296.066,1776988645.7715425,m1_k1_n92
296.066,1776988645.8216157,m1_k1_n92
296.066,1776988645.8716812,m1_k1_n92
296.066,1776988646.0223813,m1_k1_n93
296.066,1776988646.0725005,m1_k1_n93
297.416,1776988646.1226034,m1_k1_n93
297.416,1776988646.273372,m1_k1_n94
297.416,1776988646.3234718,m1_k1_n94
297.416,1776988646.3736057,m1_k1_n94
297.416,1776988646.5242767,m1_k1_n95
297.416,1776988646.57448,m1_k1_n95
301.906,1776988646.6245947,m1_k1_n95
301.906,1776988646.7752273,m1_k1_n96
301.906,1776988646.825307,m1_k1_n96
301.906,1776988646.875385,m1_k1_n96
301.906,1776988647.025944,m1_k1_n97
301.906,1776988647.0760164,m1_k1_n97
300.752,1776988647.1260943,m1_k1_n97
300.752,1776988647.276599,m1_k1_n98
300.752,1776988647.3266773,m1_k1_n98
300.752,1776988647.3767495,m1_k1_n98
300.752,1776988647.527184,m1_k1_n99
299.38,1776988647.5772674,m1_k1_n99
299.38,1776988647.6273398,m1_k1_n99
299.38,1776988647.7781236,m1_k1_n100
