gpu,dtype,m,k,n,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,half,1,64,79,6,3996,1965,249.925,1499.5500000000002
B200-SXM-192GB,half,1,64,96,5,3996,1965,249.92833333333337,1249.6416666666669
B200-SXM-192GB,half,1,64,113,4,3996,1965,249.9565,999.826
B200-SXM-192GB,half,1,64,384,5,3996,1965,250.0003333333333,1250.0016666666666
B200-SXM-192GB,half,1,64,2560,5,3996,1965,250.014,1250.0700000000002
B200-SXM-192GB,half,1,64,4736,5,3996,1965,250.064,1250.32
B200-SXM-192GB,half,1,64,6912,5,3996,1965,250.026,1250.13
B200-SXM-192GB,half,1,64,9088,5,3996,1965,250.014,1250.0700000000002
B200-SXM-192GB,half,1,64,11264,5,3996,1965,250.014,1250.0700000000002
B200-SXM-192GB,half,1,64,13440,5,3996,1965,250.039,1250.195
B200-SXM-192GB,half,1,64,15616,5,3996,1965,250.039,1250.195
B200-SXM-192GB,half,1,64,17792,5,3996,1965,250.0476666666667,1250.2383333333337
B200-SXM-192GB,half,1,64,19968,5,3996,1965,250.09,1250.45
B200-SXM-192GB,half,1,64,22144,5,3996,1965,250.1196666666667,1250.5983333333334
B200-SXM-192GB,half,1,64,24320,5,3996,1965,250.115,1250.575
B200-SXM-192GB,half,1,64,26496,5,3996,1965,250.10733333333332,1250.5366666666666
B200-SXM-192GB,half,1,64,28672,5,3996,1965,250.052,1250.26
B200-SXM-192GB,half,1,64,30848,5,3996,1965,250.078,1250.39
B200-SXM-192GB,half,1,64,33024,5,3996,1965,250.052,1250.26
B200-SXM-192GB,half,1,64,35200,5,3996,1965,250.122,1250.61
B200-SXM-192GB,half,1,64,37376,5,3996,1965,250.1615,1250.8075
B200-SXM-192GB,half,1,64,39552,6,3996,1965,250.1436666666667,1500.862
B200-SXM-192GB,half,1,64,41728,6,3996,1965,250.078,1500.468
B200-SXM-192GB,half,1,64,43904,6,3996,1965,250.107,1500.642
B200-SXM-192GB,half,1,64,46080,6,3996,1965,250.077,1500.462
B200-SXM-192GB,half,1,64,48256,5,3996,1965,250.065,1250.325
B200-SXM-192GB,half,1,64,50432,5,3996,1965,250.094,1250.4699999999998
B200-SXM-192GB,half,1,64,52608,5,3996,1965,250.0965,1250.4825
B200-SXM-192GB,half,1,64,54784,5,3996,1965,250.09,1250.45
B200-SXM-192GB,half,1,64,56960,7,3996,1965,250.115,1750.805
B200-SXM-192GB,half,1,64,59136,7,3996,1965,250.18033333333332,1751.2623333333336
B200-SXM-192GB,half,1,64,61312,6,3996,1965,250.194,1501.164
B200-SXM-192GB,half,1,64,63488,6,3996,1965,250.216,1501.296
B200-SXM-192GB,half,1,128,11,4,3996,1965,250.207,1000.828
B200-SXM-192GB,half,1,128,28,4,3996,1965,250.181,1000.724
B200-SXM-192GB,half,1,128,45,4,3996,1965,250.12733333333333,1000.5093333333332
B200-SXM-192GB,half,1,128,62,4,3996,1965,250.089,1000.356
B200-SXM-192GB,half,1,128,79,5,3996,1965,250.064,1250.32
B200-SXM-192GB,half,1,128,96,5,3996,1965,250.0705,1250.3525
B200-SXM-192GB,half,1,128,113,4,3996,1965,250.04666666666665,1000.1866666666666
B200-SXM-192GB,half,1,128,384,5,3996,1965,250.038,1250.19
B200-SXM-192GB,half,1,128,2560,5,3996,1965,250.064,1250.32
B200-SXM-192GB,half,1,128,4736,5,3996,1965,250.0856666666667,1250.4283333333335
B200-SXM-192GB,half,1,128,6912,5,3996,1965,250.09,1250.45
B200-SXM-192GB,half,1,128,9088,5,3996,1965,250.142,1250.7099999999998
B200-SXM-192GB,half,1,128,11264,5,3996,1965,250.186,1250.9299999999998
B200-SXM-192GB,half,1,128,13440,5,3996,1965,250.18666666666664,1250.9333333333332
B200-SXM-192GB,half,1,128,15616,5,3996,1965,250.212,1251.06
B200-SXM-192GB,half,1,128,17792,5,3996,1965,250.20933333333332,1251.0466666666666
B200-SXM-192GB,half,1,128,19968,5,3996,1965,250.204,1251.02
B200-SXM-192GB,half,1,128,22144,5,3996,1965,250.1973333333333,1250.986666666667
B200-SXM-192GB,half,1,128,24320,5,3996,1965,250.157,1250.785
B200-SXM-192GB,half,1,128,26496,5,3996,1965,250.15466666666663,1250.7733333333333
B200-SXM-192GB,half,1,128,28672,5,3996,1965,250.15633333333332,1250.7816666666668
B200-SXM-192GB,half,1,128,30848,5,3996,1965,250.169,1250.845
B200-SXM-192GB,half,1,128,33024,5,3996,1965,250.22333333333333,1251.1166666666666
B200-SXM-192GB,half,1,128,35200,5,3996,1965,250.211,1251.055
B200-SXM-192GB,half,1,128,37376,5,3996,1965,250.247,1251.235
B200-SXM-192GB,half,1,128,39552,6,3996,1965,250.29100000000005,1501.746
B200-SXM-192GB,half,1,128,41728,6,3996,1965,250.3475,1502.085
B200-SXM-192GB,half,1,128,43904,6,3996,1965,250.33266666666668,1501.996
B200-SXM-192GB,half,1,128,46080,6,3996,1965,250.255,1501.53
B200-SXM-192GB,half,1,128,48256,5,3996,1965,250.1973333333333,1250.986666666667
